User,Article,Message,Price,Currency,Date,Status,Platform
islmail,💎 مستوي 6 + رقصة هدية,300 15987382,199,points,"7/1/2026, 2:38:55 AM",Pending,kick
hennigame,💎 مستوي 6 + رقصة هدية,11642419508,199,points,"7/1/2026, 2:36:25 AM",Pending,kick
Zxkzkjcj,💎 مستوي 6 + رقصة هدية,12137065940,199,points,"7/1/2026, 2:34:55 AM",Pending,kick
9191086785,💎 مستوي 6 + رقصة هدية,يا تمساح انا عندي 510 نقطة بدي اشتري هو يعملي clodawn,199,points,"7/1/2026, 2:33:55 AM",Pending,kick
yuiopyj,💎 مستوي 6 + رقصة هدية,16249179987 انا حسابي لسه فتحه حساب جديد اشحن عليه عادي,199,points,"7/1/2026, 2:32:25 AM",Pending,kick
nazimoop,💎 مستوي 6 + رقصة هدية,adem____06___ber UID;15046062034,199,points,"7/1/2026, 2:31:55 AM",Pending,kick
lm9wad37,💎 مستوي 6 + رقصة هدية,2119113273,199,points,"7/1/2026, 2:31:25 AM",Pending,kick
ldjddjs,💎 مستوي 30 + رقصة هدية,2190553796,499,points,"7/1/2026, 2:31:25 AM",Pending,kick
SA7NOUN77,💎 مستوي 6 + رقصة هدية,2204768101,199,points,"7/1/2026, 2:28:25 AM",Pending,kick
medox37,💎 مستوي 25 + رقصة هدية,13853728948,399,points,"7/1/2026, 2:25:55 AM",Pending,kick
Ettayea16,💎 مستوي 6 + رقصة هدية,15811994160,199,points,"7/1/2026, 2:25:55 AM",Pending,kick
AISSA03AISSA,🤣 دعم المطور تمساح,,99,points,"7/1/2026, 2:23:55 AM",Delivered,kick
bodyandmosen,💎 مستوي 6 + رقصة هدية,15453123331,199,points,"7/1/2026, 2:23:25 AM",Pending,kick
LOOBEO,💎 مستوي 6 + رقصة هدية,13589508486,199,points,"7/1/2026, 2:22:55 AM",Pending,kick
Anas_awad_7,💎  شحن 300 جوهرة والرقصة,4286756942,499,points,"7/1/2026, 2:22:55 AM",Pending,kick
Anas_awad_7,💎 شحن بويا باس ايدي,4286756942,499,points,"7/1/2026, 2:22:25 AM",Pending,kick
younesff55cc,💎 مستوي 6 + رقصة هدية,15485873366,199,points,"7/1/2026, 2:22:25 AM",Pending,kick
abodemhmb,🤣 دعم المطور تمساح,9738449786,99,points,"7/1/2026, 2:22:25 AM",Pending,kick
Hamidhvyg,💎 مستوي 20 + رقصة هدية,9884250239,399,points,"7/1/2026, 2:21:55 AM",Pending,kick
VINIXFF1,💎 مستوي 6 + رقصة هدية,7521749291,199,points,"7/1/2026, 2:21:55 AM",Pending,kick
abdo_wxk,💎  شحن 300 جوهرة والرقصة,13961641715,499,points,"7/1/2026, 2:21:25 AM",Pending,kick
Samir_l2,🧆 شحن 60 شدة ببجي,5923357992,399,points,"7/1/2026, 2:20:55 AM",Pending,kick
ayoubrbi3,💎 مستوي 6 + رقصة هدية,12917570386,199,points,"7/1/2026, 2:20:55 AM",Pending,kick
husseinamro,💎 مستوي 6 + رقصة هدية,14079530670,199,points,"7/1/2026, 2:20:55 AM",Pending,kick
mahisofiane83,💎 مستوي 6 + رقصة هدية,2418934577,199,points,"7/1/2026, 2:20:25 AM",Pending,kick
Ettayea16,💎 شحن بويا باس ايدي,5987759541,499,points,"7/1/2026, 2:20:25 AM",Pending,kick
MEDO11233,💎 مستوي 6 + رقصة هدية,13303071346,199,points,"7/1/2026, 2:19:55 AM",Pending,kick
T_O_G_E,💎 مستوي 6 + رقصة هدية,14435409100,199,points,"7/1/2026, 2:19:55 AM",Pending,kick
Hamed_dj,💎  شحن 300 جوهرة والرقصة,4286756942,499,points,"7/1/2026, 2:19:55 AM",Pending,kick
abonemer00,🤣 دعم المطور تمساح,,99,points,"7/1/2026, 2:18:55 AM",Pending,kick
Raho0f,💎 مستوي 6 + رقصة هدية,2453576832,199,points,"7/1/2026, 2:16:55 AM",Pending,kick
TM_MAHDY,💎  شحن 300 جوهرة والرقصة,كاش 01029725267,499,points,"7/1/2026, 2:15:25 AM",Pending,kick
Hamed_dj,🧆 شحن 60 شدة ببجي,52239011127『MOHammad』,399,points,"7/1/2026, 2:13:25 AM",Pending,kick
Yaskdhr_je,🧆 شحن 60 شدة ببجي,52239011127『MOHammad』,399,points,"7/1/2026, 2:12:25 AM",Pending,kick
Yaskdhr_je,💎  شحن 300 جوهرة والرقصة,4286756942,499,points,"7/1/2026, 2:12:25 AM",Pending,kick
VanillaShot,💎 مستوي 6 + رقصة هدية,13929818422,199,points,"7/1/2026, 2:11:55 AM",Pending,kick
Titan0714,💎 شحن بويا باس ايدي,481674712,499,points,"7/1/2026, 2:11:25 AM",Pending,kick
adfhhffw,💎 مستوي 6 + رقصة هدية,12400692277,199,points,"7/1/2026, 2:11:25 AM",Pending,kick
gfhvhufguvu,💎 مستوي 25 + رقصة هدية,8229726083,399,points,"7/1/2026, 2:10:55 AM",Pending,kick
layan48372,💎  شحن 300 جوهرة والرقصة,11918798044,499,points,"7/1/2026, 2:09:25 AM",Pending,kick
Dar7kness,🤣 دعم المطور تمساح,,99,points,"7/1/2026, 2:09:25 AM",Pending,kick
Abd_almoen,🧆 شحن 60 شدة ببجي,52239011127『MOHammad』,399,points,"7/1/2026, 2:08:55 AM",Pending,kick
seifmahmoud4435,🤣 دعم المطور تمساح,,99,points,"7/1/2026, 2:08:55 AM",Pending,kick
Mohamedabdelha2009,💎  شحن 300 جوهرة والرقصة,9645141385من فضلك إشحلي من أجل ألا يرجعوني برايم 1 ولا تلغلي طلبي,499,points,"7/1/2026, 2:08:25 AM",Pending,kick
567y,💎 مستوي 6 + رقصة هدية,9279294988,199,points,"7/1/2026, 2:07:25 AM",Pending,kick
Abd_almoen,💎  شحن 300 جوهرة والرقصة,4286756942,499,points,"7/1/2026, 2:07:25 AM",Pending,kick
Hrhfbfubu,💎 مستوي 6 + رقصة هدية,9922348178,199,points,"7/1/2026, 2:06:55 AM",Pending,kick
Mahmoud_alesa,💎  شحن 300 جوهرة والرقصة,4286756942,499,points,"7/1/2026, 2:06:55 AM",Pending,kick
ahdjfy,💎 مستوي 6 + رقصة هدية,9853748395,199,points,"7/1/2026, 2:06:25 AM",Pending,kick
LAZHARE2008,🤣 دعم المطور تمساح,,99,points,"7/1/2026, 2:05:25 AM",Pending,kick
HACHEMBR2013,💎 مستوي 6 + رقصة هدية,13109399620,199,points,"7/1/2026, 2:05:25 AM",Pending,kick
Imadadindouib,💎 مستوي 25 + رقصة هدية,1604348056,399,points,"7/1/2026, 2:04:55 AM",Pending,kick
MILLON7DZ,💎 مستوي 6 + رقصة هدية,9730421629 ارجوك انا انترنت والله رح تخلص بعد 10 دقائق,199,points,"7/1/2026, 2:04:55 AM",Pending,kick
VENOX012,⌚ ساعـة سمارت تاتش,01272163441,1499,points,"7/1/2026, 2:04:55 AM",Pending,kick
LAZHARE2008,🤣 دعم المطور تمساح,,99,points,"7/1/2026, 2:04:55 AM",Pending,kick
tgvjglkk,💎 مستوي 6 + رقصة هدية,12985271791,199,points,"7/1/2026, 2:04:25 AM",Pending,kick
MILLON7DZ,💎 مستوي 10 + رقصة هدية ,9730421629 ارجوك إشحنلي والله الإنترنت تخلص بعد 10 دقائق ارجوك,399,points,"7/1/2026, 2:04:25 AM",Pending,kick
housseme22,💎 مستوي 10 + رقصة هدية ,8617793199,399,points,"7/1/2026, 2:03:55 AM",Pending,kick
louaygoule77,💎 مستوي 6 + رقصة هدية,16175960707,199,points,"7/1/2026, 2:03:25 AM",Pending,kick
samoh234,🤣 دعم المطور تمساح,,99,points,"7/1/2026, 2:02:25 AM",Pending,kick
ump1234567,💎 مستوي 6 + رقصة هدية,7107665586,199,points,"7/1/2026, 2:02:25 AM",Pending,kick
Adam1316D,🎧 سماعة جيمينج أحدث اصدار,Abo_hegazii,1499,points,"7/1/2026, 2:01:25 AM",Pending,kick
mahmoudsayd,💎 مستوي 6 + رقصة هدية,3303288350,199,points,"7/1/2026, 2:01:25 AM",Pending,kick
Sa3dola_game1,💎 شحن بويا باس ايدي,12546901693,499,points,"7/1/2026, 2:00:55 AM",Pending,kick
Sa3dola_game1,💎 شحن بويا باس ايدي,12546901693,499,points,"7/1/2026, 2:00:25 AM",Pending,kick
nouhtalbi,💎 مستوي 10 + رقصة هدية ,571290965,399,points,"7/1/2026, 2:00:25 AM",Pending,kick
mohammad_qannas,💎  شحن 300 جوهرة والرقصة,4286756942,499,points,"7/1/2026, 2:00:25 AM",Pending,kick
Amad_abod,💎  شحن 300 جوهرة والرقصة,11012965835,499,points,"7/1/2026, 1:59:55 AM",Pending,kick
Ayat_16,💎 مستوي 6 + رقصة هدية,5457370566,199,points,"7/1/2026, 1:59:55 AM",Pending,kick
ReallM6,💎 مستوي 25 + رقصة هدية,4882413899,399,points,"7/1/2026, 1:58:25 AM",Pending,kick
Yu_jin9,💎  شحن 300 جوهرة والرقصة,2081092847,499,points,"7/1/2026, 1:57:55 AM",Pending,kick
4554h,🤣 دعم المطور تمساح,,99,points,"7/1/2026, 1:57:55 AM",Delivered,kick
jkmio,🤣 دعم المطور تمساح,,99,points,"7/1/2026, 1:57:55 AM",Delivered,kick
Mar4wa444,🤣 دعم المطور تمساح,,99,points,"7/1/2026, 1:57:25 AM",Delivered,kick
Mar4wa444,🤣 دعم المطور تمساح,,99,points,"7/1/2026, 1:57:25 AM",Delivered,kick
omarrezq,💎 مستوي 6 + رقصة هدية,4079512284,199,points,"7/1/2026, 1:56:55 AM",Pending,kick
nvghncx,💎 مستوي 6 + رقصة هدية,15074546964,199,points,"7/1/2026, 1:56:25 AM",Pending,kick
Mr1Noor,💎  شحن 300 جوهرة والرقصة,7261883942,499,points,"7/1/2026, 1:56:25 AM",Pending,kick
Hamidox444,💎 مستوي 6 + رقصة هدية,15803120312,199,points,"7/1/2026, 1:55:55 AM",Pending,kick
youssefhegazy0,🧆 شحن 325 شدة ببجي,5923357992,1499,points,"7/1/2026, 1:55:25 AM",Pending,kick
madarmadar,💎 مستوي 10 + رقصة هدية ,3832762507,399,points,"7/1/2026, 1:54:55 AM",Pending,kick
osama2300o,🤣 دعم المطور تمساح,بحبك,99,points,"7/1/2026, 1:54:55 AM",Delivered,kick
AminZone,💎 مستوي 6 + رقصة هدية,6560812128,199,points,"7/1/2026, 1:51:55 AM",Pending,kick
Joker_syt,💎  شحن 300 جوهرة والرقصة,4286756942,499,points,"7/1/2026, 1:51:55 AM",Pending,kick
mohammed2022020,💎 مستوي 6 + رقصة هدية,15950013043ممكن تفرح اخي بعيد ميلاده انا عندي ظرف هطلع♥️,199,points,"7/1/2026, 1:49:55 AM",Pending,kick
zzyasine11,💎 مستوي 6 + رقصة هدية,2155849577,199,points,"7/1/2026, 1:46:55 AM",Pending,kick
King2029,🤣 دعم المطور تمساح,,99,points,"7/1/2026, 1:46:55 AM",Delivered,kick
zzyasine11,💎 مستوي 6 + رقصة هدية,2155849577,199,points,"7/1/2026, 1:45:25 AM",Pending,kick
maybe_so,💎  شحن 300 جوهرة والرقصة,8570934821,499,points,"7/1/2026, 1:45:25 AM",Pending,kick
HG_HAMO,💎  شحن 300 جوهرة والرقصة,01021895494 معلش ممكن كاش,499,points,"7/1/2026, 1:43:55 AM",Pending,kick
touhami1255,💎 مستوي 6 + رقصة هدية,9682322769,199,points,"7/1/2026, 1:43:55 AM",Pending,kick
ouoojhh,💎 مستوي 10 + رقصة هدية ,اريد جواهر 9464441818,399,points,"7/1/2026, 1:42:25 AM",Pending,kick
hoyame16,🤣 دعم المطور تمساح,,99,points,"7/1/2026, 1:42:25 AM",Delivered,kick
UYHYDUEDOKJQXB,💎 مستوي 10 + رقصة هدية ,14807134273,399,points,"7/1/2026, 1:41:55 AM",Pending,kick
HG_Dragon,💎 شحن بويا باس ايدي,01095636711/معلش عاوزها كاش عشان مش بلعب فري فاير,499,points,"7/1/2026, 1:40:55 AM",Pending,kick
usmqjdj,🤣 دعم المطور تمساح,أشحلي تعيش بش نجيب بيباش تع غدو 6192281008,99,points,"7/1/2026, 1:40:25 AM",Delivered,kick
HG_Dragon,🧆 شحن 60 شدة ببجي,51995177091,399,points,"7/1/2026, 1:36:25 AM",Pending,kick
ReallM6,💎  شحن 300 جوهرة والرقصة,2216385661,499,points,"7/1/2026, 1:36:25 AM",Pending,kick
HAMOezza,💎  شحن 300 جوهرة والرقصة,3696865071,499,points,"7/1/2026, 1:32:25 AM",Pending,kick
Cbhhn,💎 مستوي 6 + رقصة هدية,13644530741,199,points,"7/1/2026, 1:31:55 AM",Pending,kick
HAMOezza,💎 شحن بويا باس ايدي,3696865071,499,points,"7/1/2026, 1:31:25 AM",Pending,kick
esm_ail_6,💎 مستوي 30 + رقصة هدية,14100086028,499,points,"7/1/2026, 1:30:55 AM",Pending,kick
firascanada,💎 مستوي 6 + رقصة هدية,13150380639 يا تمساح ارجوك لو سمحت اعملي طلبي ولله رايح انام انا واثق فيك,199,points,"7/1/2026, 1:30:25 AM",Pending,kick
br2_ma9la_AWM,💎 مستوي 6 + رقصة هدية,10276103386,199,points,"7/1/2026, 1:29:55 AM",Pending,kick
FAROUQ52,💎 مستوي 6 + رقصة هدية,8237250899,199,points,"7/1/2026, 1:27:55 AM",Pending,kick
shhdjfhfh,💎 مستوي 25 + رقصة هدية,13889853996,399,points,"7/1/2026, 1:26:25 AM",Pending,kick
Islamkoka,💎 مستوي 6 + رقصة هدية,2643728507,199,points,"7/1/2026, 1:24:55 AM",Pending,kick
XOVERASOXx,💎 مستوي 6 + رقصة هدية,12337825823,199,points,"7/1/2026, 1:23:55 AM",Pending,kick
Abdo1vv,💎 مستوي 10 + رقصة هدية ,7302146300,399,points,"7/1/2026, 1:20:25 AM",Pending,kick
zara_nihal03,💎 مستوي 25 + رقصة هدية,11991521796,399,points,"7/1/2026, 1:19:25 AM",Pending,kick
kochkou,💎 مستوي 25 + رقصة هدية,Insta:sadek__khalifa,399,points,"7/1/2026, 1:19:25 AM",Pending,kick
HY_Halaak,💎 مستوي 10 + رقصة هدية ,جوهره 3696865071,399,points,"7/1/2026, 1:16:55 AM",Pending,kick
r6a4w3n,💎 مستوي 6 + رقصة هدية,13742954173,199,points,"7/1/2026, 1:16:25 AM",Pending,kick
221142007,💎 مستوي 6 + رقصة هدية,5903041676,199,points,"7/1/2026, 1:15:55 AM",Pending,kick
ASRTD5,💎 مستوي 6 + رقصة هدية,تمساح انا بحبك يا فضل مطور فري فاير 15610139665,199,points,"7/1/2026, 1:13:25 AM",Pending,kick
Ane55545,🤣 دعم المطور تمساح,,99,points,"7/1/2026, 1:13:25 AM",Delivered,kick
karimtamer2024,💎  شحن 300 جوهرة والرقصة,2882902704,499,points,"7/1/2026, 1:12:55 AM",Pending,kick
youssefgamess,🤣 دعم المطور تمساح,,99,points,"7/1/2026, 1:12:25 AM",Delivered,kick
MOUSLIM_10HT,🤣 دعم المطور تمساح,تمساح انت تكلمت معي على الحساب رسلتلك. الربط سؤال امتا راح اخد الحساب وشكرا على تفهمك,99,points,"7/1/2026, 1:12:25 AM",Delivered,kick
MISSY12345,🤣 دعم المطور تمساح,,99,points,"7/1/2026, 1:11:55 AM",Delivered,kick
369926377,💎 مستوي 6 + رقصة هدية,15750321072,199,points,"7/1/2026, 1:10:55 AM",Pending,kick
brickdjgrjujr,💎 مستوي 25 + رقصة هدية,8251212924,399,points,"7/1/2026, 1:10:55 AM",Pending,kick
sueperaymens,💎 مستوي 6 + رقصة هدية,ايشحانلي في هدا ايدي :15730645631 ايسمي في لعبة :خو¥–¥بزه,199,points,"7/1/2026, 1:10:55 AM",Pending,kick
roblox_7,💎 مستوي 6 + رقصة هدية,15531324596,199,points,"7/1/2026, 1:10:25 AM",Pending,kick
kerolos133rgg,💎 مستوي 6 + رقصة هدية,10212763278,199,points,"7/1/2026, 1:09:25 AM",Pending,kick
Abd_775,💎 مستوي 6 + رقصة هدية,1955573945,199,points,"7/1/2026, 1:06:55 AM",Pending,kick
youshaasy,💎 مستوي 6 + رقصة هدية,6577789420,199,points,"7/1/2026, 1:05:25 AM",Pending,kick
T_O_G_E,💎 مستوي 10 + رقصة هدية ,14435409100,399,points,"7/1/2026, 1:03:55 AM",Pending,kick
oussama252511,💎 شحن بويا باس ايدي,8046041563,499,points,"7/1/2026, 1:03:55 AM",Pending,kick
ostora_timsah_48,💎 مستوي 6 + رقصة هدية,9204509483,199,points,"7/1/2026, 1:03:25 AM",Pending,kick
Yacineboudra,💎 مستوي 6 + رقصة هدية,13042183823,199,points,"7/1/2026, 1:02:55 AM",Pending,kick
3tl_daoud,💎 مستوي 6 + رقصة هدية,14508658033,199,points,"7/1/2026, 1:02:55 AM",Delivered,kick
Fixa2012,💎 مستوي 25 + رقصة هدية,9838856371,399,points,"7/1/2026, 1:00:55 AM",Pending,kick
DRojep,💎 مستوي 20 + رقصة هدية,8109395609,399,points,"7/1/2026, 1:00:55 AM",Pending,kick
riham20,💎 مستوي 6 + رقصة هدية,13594496704,199,points,"7/1/2026, 12:59:55 AM",Pending,kick
7939994067,💎 مستوي 6 + رقصة هدية,7939994067 FIXA.com.ff,199,points,"7/1/2026, 12:59:25 AM",Pending,kick
7fdjbu8ib,💎 مستوي 6 + رقصة هدية,11402318641,199,points,"7/1/2026, 12:58:55 AM",Pending,kick
ISHAkchi,💎 مستوي 6 + رقصة هدية,2253197170 اشحنلي 100جوهرا,199,points,"7/1/2026, 12:58:55 AM",Pending,kick
Moadkfkfhif,💎 مستوي 6 + رقصة هدية,!FRUU3130654711,199,points,"7/1/2026, 12:58:25 AM",Pending,kick
Walid2314,💎 مستوي 6 + رقصة هدية,7977833467,199,points,"7/1/2026, 12:56:55 AM",Pending,kick
TIMSAHF,💎 مستوي 6 + رقصة هدية,13066490041,199,points,"7/1/2026, 12:55:55 AM",Pending,kick
okejsjj,💎 مستوي 6 + رقصة هدية,11008599659 يا تمساح طور لي حسابي ضعيف و اعطيني 320 جوهرة كله,199,points,"7/1/2026, 12:54:25 AM",Pending,kick
Napreone,💎 مستوي 6 + رقصة هدية,2452687655,199,points,"7/1/2026, 12:54:25 AM",Pending,kick
daasadem,🤣 دعم المطور تمساح,,99,points,"7/1/2026, 12:52:55 AM",Delivered,kick
dmdnfnfn,💎 مستوي 6 + رقصة هدية,اشحنلي بطاقة مستوى لفل 1515007326765ارجوك,199,points,"7/1/2026, 12:51:55 AM",Pending,kick
YOUSSEF_EX00,💎 مستوي 6 + رقصة هدية,12460965416,199,points,"7/1/2026, 12:51:25 AM",Pending,kick
Engy0705,💎 مستوي 6 + رقصة هدية,2466753791,199,points,"7/1/2026, 12:49:55 AM",Pending,kick
MIFF710_1,💎 مستوي 6 + رقصة هدية,حولي كاش 01029265967 والله محتاجهم,199,points,"7/1/2026, 12:49:25 AM",Pending,kick
TOTA_AL2003,💎 مستوي 6 + رقصة هدية,5732663761,199,points,"7/1/2026, 12:48:25 AM",Pending,kick
Hicham1113,💎 مستوي 10 + رقصة هدية ,12776979925,399,points,"7/1/2026, 12:47:25 AM",Pending,kick
yavet_te,💎 مستوي 20 + رقصة هدية,7983233008,399,points,"7/1/2026, 12:46:25 AM",Pending,kick
gggums,💎 مستوي 6 + رقصة هدية,9003466956,199,points,"7/1/2026, 12:46:25 AM",Pending,kick
8555452,💎 مستوي 6 + رقصة هدية,16244411464,199,points,"7/1/2026, 12:44:55 AM",Pending,kick
yahyaskkjd,💎 مستوي 25 + رقصة هدية,9253319573,399,points,"7/1/2026, 12:43:25 AM",Pending,kick
3MKSASUKI,💎 مستوي 6 + رقصة هدية,7595550531,199,points,"7/1/2026, 12:43:25 AM",Pending,kick
KOUSSAY2010W,💎 مستوي 10 + رقصة هدية ,10666942265,399,points,"7/1/2026, 12:42:55 AM",Pending,kick
tiejtjd,💎 مستوي 6 + رقصة هدية,9160624912,199,points,"7/1/2026, 12:42:25 AM",Pending,kick
zah_af,💎 مستوي 6 + رقصة هدية,8968362043 يا اسطوره اول مره اشارك,199,points,"7/1/2026, 12:42:25 AM",Pending,kick
mmbaam,💎 مستوي 30 + رقصة هدية,13704330951,499,points,"7/1/2026, 12:42:25 AM",Pending,kick
Itg7yh8y,🤣 دعم المطور تمساح,,99,points,"7/1/2026, 12:42:25 AM",Delivered,kick
Mohammed675805,💎 مستوي 25 + رقصة هدية,2402042717,399,points,"7/1/2026, 12:41:55 AM",Pending,kick
